url,mainBranch,latestCommitSha,starCount,forkCount,commitCount,branchCount,releaseCount,contributorCount,openIssueCount,closedIssueCount,openPullRequestCount,searchResultCount
https://github.com/SonarSource/sonarqube,master,9e6bc9e42f5fbee6e39b5746a8fa8ad20609f201,321,195,9554,20,48,22,0,0,4,0
https://github.com/LWJGL/lwjgl,master,c17617175b0d9477640baa3e58b286efdb452f5d,321,74,3804,1,49,19,28,44,8,0
https://github.com/dustin/java-memcached-client,master,f2c370fba4374a5828fcab36df45b313c62d7cf7,319,181,945,6,89,28,0,0,13,0
https://github.com/bumptech/glide,master,43e7a52d0abb9a03d87e7dfa7bb041f91d5bf039,319,44,438,4,5,4,12,54,3,0
https://github.com/jprante/elasticsearch-river-jdbc,master,d3dcc3b6354e737b265d210f26607a3babf1d5d2,322,111,145,3,30,11,90,130,0,0
https://github.com/alibaba/zeus,master,3acd02e8ca455d9fe49b5b1c60323eaf678a2704,334,154,39,1,0,3,8,21,0,0
https://github.com/Netflix/Priam,master,c236ce112b70bb44c8d8985af558cfa3743cda59,324,103,811,11,72,22,23,300,7,0
https://github.com/cloudera/crunch,master,578e81610af74a755ff79999f107cea6969b8b55,316,57,385,4,2,8,0,44,0,0
https://github.com/jfinal/jfinal,master,d96c4105a1365ed2240fd8fe78b2d348c83c402a,316,263,67,1,11,2,17,24,3,0
https://github.com/SimonVT/MessageBar,master,6815597856c951c8dc335611f95a6357fc987b4f,354,78,29,2,2,2,8,5,3,0
https://github.com/Netflix/archaius,master,edf7e6a4a7e82c2310d6d4a7673c8617792a1212,320,80,450,2,16,14,36,144,4,0
https://github.com/Jasig/cas,master,1fde3fbf568b2db2daabd7256506f60036c8b19b,319,255,1422,11,85,31,0,0,36,0
https://github.com/tinkerpop/rexster,master,50894ae5cb6e5daab053045de58c5ed5879c24f9,313,63,1534,3,15,13,3,344,0,0
https://github.com/square/mortar,master,ec09f999e3dc52e25bfbc0b8c608e269cbb75dc0,316,11,133,10,8,7,17,62,1,0
https://github.com/Netflix/exhibitor,master,9a3e656f85afea1fd8e32b95923bb6c43a05e72c,314,82,681,4,41,12,14,168,3,0
https://github.com/spring-projects/spring-roo,master,32b413d11df4faa7b9f1465f9c08f9f73aeb33e3,315,138,4600,4,26,18,0,0,2,0
https://github.com/f2prateek/progressbutton,master,0577421b2de54eb561a86f240867e4a5bcab1fb0,337,112,106,2,7,3,5,27,1,0
https://github.com/uwescience/datasci_course_materials,master,aa9293c028291670bb27ec44281d282a85aeef74,315,683,22,1,0,3,7,3,6,0
https://github.com/PomepuyN/BlurEffectForAndroidDesign,master,18565cc259b6ddc6099a63146657db14d70e426b,429,98,9,1,0,1,0,0,0,0
https://github.com/killme2008/Metamorphosis,master,34f902918516a431d2a378a8868bcd9b90c57ceb,326,205,365,3,16,4,30,75,0,0
https://github.com/EsotericSoftware/kryo,master,acf4dfe5e3b9f8cb7e2824ac85e76faf9b6c8ea5,320,48,432,7,20,7,46,163,5,0
https://github.com/wwadge/bonecp,master,95db68c542fc3c55bef014e094170324a70ef5e5,312,88,573,5,25,13,0,0,0,0
https://github.com/JakeWharton/SwipeToDismissNOA,master,6896c8f4915e286a01931fe4b83b589c54345a8d,337,102,10,1,0,3,0,0,3,0
https://github.com/sk89q/worldguard,master,4422d536b7b0cfe1fc4a90a87c95b778828205aa,311,235,1046,11,62,34,0,0,22,0
https://github.com/mockito/mockito,master,13515114e8fb30c9c0be65b5c524dd51b3b2dae7,306,93,1982,36,0,28,0,0,9,0
https://github.com/mrniko/netty-socketio,master,1b6ebfce193fd965cccd7349c3e3517b0e424340,316,71,390,3,11,4,11,103,0,0
https://github.com/eddieringle/hubroid,master,ca4d694a97358fae4ffc368fb087fa7f660da8af,305,41,771,4,15,7,14,86,0,0
https://github.com/flori/json,master,b93b23d87458bc1999ea9829926a097ff5b45213,302,95,457,19,41,34,47,156,12,0
https://github.com/JetBrains/MPS,master,b284eb6e43723f3396f96448425d3d1c2536c8c3,303,49,10000,5,61,13,0,0,0,0
https://github.com/ChainsDD/Superuser,master,bbb2132badbb78d64a10f9e3674712affbfd8d6f,313,236,381,4,0,23,22,42,2,0
https://github.com/spring-projects/spring-petclinic,master,ce7e6e8bdcc3b11571e3ada6b12ad9e5395b03f7,302,415,306,5,0,10,3,36,0,0
https://github.com/spring-projects/spring-loaded,master,d40246102dbd59f5ad4845f12109d856a831b620,309,56,128,4,5,5,30,28,2,0
https://github.com/jitsi/jitsi,master,d6a2404cf5588ddf17279c0105b59ee94cb07dd3,301,91,10000,7,459,26,0,0,10,0
https://github.com/spring-projects/spring-integration-samples,master,33f8783f13a47cec9dc55559ad73c241d65c376b,302,491,323,2,5,10,2,101,2,0
https://github.com/cucumber/gherkin,master,8c8041c21fc3a8d70f485e66693a9b6dbc976b9a,308,196,1807,40,121,84,40,264,8,0
https://github.com/mpetazzoni/ttorrent,master,04e9b9a7917141bd0ad95b60354cbd89b94e01d2,301,120,201,2,9,12,32,61,10,0
https://github.com/spring-projects/spring-data-jpa,master,7c6f4528efda381e5a1e9cb6cf7c1c0b5ea0481f,300,170,464,24,35,19,0,0,5,0
https://github.com/LarsWerkman/QuickReturnListView,master,328f2f881418aa7ae3755c6ddd3519cac40b4a37,382,106,11,1,0,1,16,1,2,0
https://github.com/spring-projects/spring-batch,master,8bfc0d2ab88a83e1e210e6877c4eb4c42b6ded54,299,269,4759,7,59,35,0,0,6,0
https://github.com/jzachr/goldenorb,master,e556b9c77a45d80a9eeaaa8a603bdf24066528b4,298,23,303,2,0,4,0,0,0,0
https://github.com/BoD/android-switch-backport,master,8659825679d47b58f0376e5230da1cf844090f4e,322,128,67,1,2,8,2,41,0,0
https://github.com/commonsguy/cwac-merge,master,a8149ee80144092c41a3804fe695a30d5f696988,321,89,49,1,8,2,2,10,0,0
https://github.com/slapperwan/gh4a,master,50a65abc81e34521d72179be510e3eee0aed71c3,296,44,839,5,3,6,58,117,3,0
https://github.com/VoltDB/voltdb,master,ab55db0b820fbabe64ec3c1231b035bab90cd45f,294,73,10000,196,133,28,0,0,12,0
https://github.com/code4craft/webmagic,master,4a035e729a52432bca196dd2d1e3d305888b3468,294,201,539,4,10,11,7,93,0,0
https://github.com/WhisperSystems/BitHub,master,8f18b7553c1da70fe58ce3c0e539e6ceb40b3782,322,34,31,1,0,7,18,21,7,0
https://github.com/datastax/java-driver,2.0,ba5a3c641c31718c4d4f755120591aee0ae02ab4,294,156,902,5,24,29,0,0,11,0
https://github.com/sqlcipher/android-database-sqlcipher,master,c6e293c84341d5af9e5a9cc57388a44eb34c31ed,305,107,220,5,16,9,4,120,1,0
https://github.com/johnkil/Android-ProgressFragment,master,499e551b147c5270779ac62fb565f505c7516d10,360,108,36,3,5,2,3,18,0,0
https://github.com/iPaulPro/aFileChooser,master,48d65e6649d4201407702b0390326ec9d5c9d17c,378,172,38,1,0,8,17,26,7,0
https://github.com/codebutler/farebot,master,a5606db09d3f0f4374f24b49fdafdf48845b5757,304,122,134,4,1,12,49,30,6,0
https://github.com/spring-projects/spring-android,master,143c29fe27e6ac5896a3328fa4628bd00cc31592,306,113,352,3,7,5,7,7,4,0
https://github.com/JakeWharton/Android-DirectionalViewPager,master,f966aa804c39b86fda279d99a1e21ba21bd6260a,337,187,44,2,4,1,0,0,1,0
https://github.com/b3log/b3log-solo,master,1caf8219d5cb8b644e93b12fb5c9f65b6bcf6183,290,199,810,2,8,7,1,344,0,0
https://github.com/PomepuyN/discreet-app-rate,master,1e91136d78a0cac464808f527caf6f5869aaa72a,297,13,44,2,0,2,1,7,0,0
https://github.com/tokudu/AndroidPushNotificationsDemo,master,ea18b09073a5fed9aaf22b0733a83286464fe636,324,206,14,1,0,1,2,0,0,0
https://github.com/google/auto,master,4aaaebcf968187d4077436a6b96b0cfac0263250,289,52,223,2,3,6,16,76,2,0
https://github.com/rgladwell/m2e-android,master,751f1eb4411e1f11fda5328ed08f9e90becb4394,288,61,550,2,5,13,33,155,0,0
https://github.com/droolsjbpm/jbpm,master,95c1f7dc25b62be3aeca142d58592a556df9a0ce,288,374,2115,23,39,48,0,0,10,0
https://github.com/BroadleafCommerce/BroadleafCommerce,master,d3966b8164af155b9df9905c7b5349e2d28311d1,287,268,7181,20,89,26,94,729,0,0
https://github.com/mcxiaoke/android-volley,master,1abcab7ce0667797ad37fc97ae6b4ec7dd55f1f0,312,127,1681,1,3,10,1,8,1,0
https://github.com/infinispan/infinispan,master,866225a9e5b693ff2c466fc2158fd19c8214fbe8,286,234,5950,9,138,67,0,0,17,0
https://github.com/twitter/hbc,master,b186d51d61db8cd56def05353cf7dd4e634dcecf,299,81,168,1,9,8,4,103,1,0
https://github.com/CloudStack-extras/CloudStack-archive,master,5b8d72bea4753fd9ecb500dd8db47b430cb7513a,284,87,10000,195,121,27,6,11,4,0
https://github.com/FasterXML/jackson,master,904863fbea1e7f579d9c9460503462750ae352f2,288,77,1852,1,0,7,0,0,0,0
https://github.com/throrin19/Android-Validator,master,6091872391ba419fab9b3d2ac6b917ed07f88194,284,80,133,7,4,10,0,27,0,0
https://github.com/blackberry/WebWorks,master,c5c40489f25b4098dd10e9cb856d96273ea3df64,281,59,22,2,2,5,76,62,4,0
https://github.com/FasterXML/jackson-databind,master,be7d645c8c460307c5329ea5b367fbeefa294992,284,126,1386,8,26,39,99,339,3,0
https://github.com/rtyley/roboguice-sherlock,master,691d41f41bd42d6d981c4b9f3451ab342efa0293,310,91,37,2,6,5,4,13,1,0
https://github.com/ps3mediaserver/ps3mediaserver,master,c3db01c6982889fcb9b5d5435a212530d0d7b210,314,173,2355,3,31,27,14,115,1,0
https://github.com/yahoo/oozie,master,8ab5e8d1db3a9594cd569035c7d34006b2191483,289,81,364,7,13,7,113,725,13,0
https://github.com/twitter/twitter-text-java,master,e9fcba6147d78aff22627d5d0c523009750161ff,290,104,348,35,17,17,5,54,0,0
https://github.com/ahorn/android-rss,master,7763a4374c802f9ae289c105df09e3db9585afc6,297,126,93,1,1,2,5,16,1,0
https://github.com/thebuzzmedia/imgscalr,master,8b5c244adf6719b70753c5516eb130caee3e5d8c,302,62,135,1,11,4,25,76,4,0
https://github.com/eugenp/REST,master,ea889ddb8dbb88cbbc113239043e975e656d3f7d,289,110,449,1,0,2,20,41,0,0
https://github.com/twotoasters/JazzyListView,master,467663fcf214ae10d41b531a89b74cd019d839aa,304,97,90,3,1,5,2,17,0,0
https://github.com/WhiteHouse/wh-app-android,master,c488a018f0411518555f5e73a6f2a12b0eb6cd5d,295,174,6,1,1,4,2,4,1,0
https://github.com/mattdesl/lwjgl-basics,master,552b1f9cbb00000fb4132d6a792af6e0c7476eab,336,38,73,2,0,2,3,3,0,0
https://github.com/cbeust/jcommander,master,649895bc27f8b294e596727a88d765d923be2226,279,83,501,1,32,23,60,128,20,0
https://github.com/mozilla/MozStumbler,master,b6b1e80b7b2af78a51e7eb2acf3fa312c72f2599,278,104,841,1,33,53,64,475,2,0
https://github.com/Maescool/Catacomb-Snatch,develop,81a8f9f9d990c81921869f83377350219fe54266,274,122,1935,8,1,70,27,971,2,0
https://github.com/eclipse/jetty.project,master,31043d25708edbea9ef31948093f4eaf2247919b,278,168,8928,8,186,18,0,0,5,0
https://github.com/spring-projects/spring-hateoas,master,03de68b3e5e025f6fb1069a46ef95ff00ebbe59c,283,92,150,6,10,12,55,114,7,0
https://github.com/StevenRudenko/ActionsContentView,master,21e63aca4f2b7c5ab7d7e87069f741cb4d0a494c,322,150,114,1,0,3,5,36,0,0
https://github.com/infinitest/infinitest,master,5189f7649c751f23e07ff2c2ca9abcac0b8f8a9e,279,85,340,4,12,16,54,85,4,0
https://github.com/square/flow,master,03aac90499fa1dd186aac6c5c329c6f3a814b6a8,281,19,60,3,3,7,4,19,0,0
https://github.com/MatthewYork/Colours,master,98ec8b4819c2fca262b0d7870174f592c33d6a27,279,43,17,1,1,5,1,4,1,0
https://github.com/eddieringle/android-undergarment,master,b5e56f8ae67b7ee6a9a7a8d9df3e71c17f6ba17c,284,110,23,1,0,2,3,10,0,0
https://github.com/msgpack/msgpack-java,master,6559a77eb1eb6d2a0c934fdd64433160f33ec0b7,285,82,488,7,11,13,15,59,2,0
https://github.com/nodebox/nodebox,master,b85a341b645e8607ebc2ee5f0630719f4b9dc4f7,277,30,1726,19,32,8,151,232,4,0
https://github.com/FlowingMedia/TimeFlow,master,5ce043f98e21647cadedef7b8b90f04aa990703f,294,40,16,1,0,1,23,1,1,0
https://github.com/osmandapp/Osmand,master,c543590194267d061b3ea051fc32383aa55f4a5d,271,218,10000,5,0,166,3,603,2,0
https://github.com/spring-projects/spring-data-jpa-examples,master,efd39a593783da0bf21b4a123c53065df410d138,295,297,56,3,7,3,2,8,2,0
https://github.com/jim618/multibit,master,bccd700bf69689e24facd5918ecf4afa73af29eb,272,173,1615,69,5,7,30,505,4,0
https://github.com/square/javawriter,master,c5de70d09debc3aa90819b073a596f652fd5117e,280,50,160,5,16,16,9,45,5,0
https://github.com/senseidb/zoie,master,57dfd1ad385bad93814ede9ba5e801e61e6e11fd,275,86,524,9,13,8,5,6,2,0
https://github.com/alibaba/canal,master,b44c6e33bda13fe85946bdd804cf7750edc948ff,295,147,258,2,17,4,7,82,0,0
https://github.com/menacher/java-game-server,master,f7ae0299db9c6002e5eaa90140ff7ff8e92f4f5b,272,155,328,3,20,1,12,50,0,0
https://github.com/lorensiuswlt/NewQuickAction3D,master,4273b568c8aff56845484b4452e1166c3281ee42,290,148,6,1,2,1,14,3,2,0
https://github.com/attenzione/android-ColorPickerPreference,master,e0a34756f640f3ae290d993a5ab02bbcd642eb28,272,155,52,1,0,9,10,19,1,0
https://github.com/flyway/flyway,master,170d2d2621b6f32b481d48597a2702bc7952b5a3,280,144,1071,1,6,23,106,619,13,0
https://github.com/AndlyticsProject/andlytics,master,3098a6823253c7776a84735c4192536b3575af31,283,118,1350,5,24,18,49,555,1,0
https://github.com/CyberAgent/android-gpuimage,master,febdf4900b437b2069661fd371d5469196e26f18,357,171,91,2,6,4,52,41,6,0
https://github.com/rno/Android-ScrollBarPanel,master,9c6352632353de97cb12ec00fe1739e254e3c01b,297,85,28,2,0,2,0,6,0,0
https://github.com/brianm/jdbi,master,133f25025a12aa18a669379d4222fa595cec5ec5,282,61,859,35,124,20,18,78,6,0
https://github.com/good-life/PushTalk,master,3892e65172cab2ed8ad9326f38bf3604fa5400f2,267,252,111,2,1,6,10,3,0,0
https://github.com/alexruiz/fest-assert-2.x,master,bff5925af00fc732ba3a0e85f6774acba77ec7c8,301,65,511,3,10,16,70,94,6,0
https://github.com/mttkay/signpost,master,fe93eb4df093e67d7c30b89eb2208c6e0e9f7c00,275,87,129,6,5,5,0,0,5,0
https://github.com/nicolasgramlich/AndEngineExamples,GLES2,75b657b2cd7e1153e005a917753b6d0390e034d5,294,302,374,3,0,2,24,4,15,0
https://github.com/vinc3m1/android-segmentedradiobutton,master,d7ae5a8eff4e0671d81bab2ea1f8345853c25d5a,285,111,17,2,0,4,4,8,0,0
https://github.com/jacobmoncur/QuiltViewLibrary,master,5e789269bb5a06fb88e08edd1733ad1240b04d49,303,134,25,1,0,3,12,8,1,0
https://github.com/wordpress-mobile/WordPress-Android,develop,50cffba25e6538a19a8cd47247f6b8b9b9cd89f5,263,186,4372,20,35,18,222,1046,10,0
https://github.com/spring-projects/greenhouse,master,4250e20f1f89a2e8b8495db0290485a9e69a8b9a,273,93,1134,2,0,4,3,30,1,0
https://github.com/functionaljava/functionaljava,master,95251c64ad55c60f5430f565797e64656224b429,264,51,156,2,0,16,19,23,10,0
https://github.com/eucalyptus/eucalyptus,master,5fd85a8d9c478a539344f3fee8a8914d66197f25,262,120,10000,14,45,46,0,0,1,0
https://github.com/spring-projects/spring-data-neo4j,master,dfaa03cc472ccb1d81843219f745aec3b888921e,262,317,1443,19,37,23,49,122,12,0
https://github.com/MinecraftForge/FML,master,3b42b33b6ec4020b5032cae06760053ed135fae8,263,146,1489,12,25,35,23,382,8,0
https://github.com/entertailion/Fling,master,5289fbec61caff5cb42d166ce15a620652016450,300,44,41,1,0,4,16,11,1,0
https://github.com/nasa/mct,master,d0c040df4df37deba62364fdac180a54add20845,284,55,966,2,7,14,90,194,1,0
https://github.com/johncarl81/parceler,master,e72bf32961c0ba108f0dbfa77be01c5ec3555e75,261,18,146,2,10,2,2,26,0,0
https://github.com/spring-projects/spring-test-mvc,master,6c02c27e2c787291aed3f33cb0019d9a6a12ec6b,262,133,162,3,2,13,8,75,1,0
https://github.com/spring-projects/spring-hadoop,master,c23689f7a6d6b5c7a84a73caa3ea9ae493686da3,263,129,1084,67,18,10,0,0,5,0
https://github.com/pfleidi/yaxim,master,42e592cd2e56035c080e3972363f663d8026dfab,263,150,795,8,17,10,35,93,1,0
https://github.com/SammyIAm/Moppy,moppy-advanced,c1334fd130bf078367cffa4e4b07a3b699e09ad4,276,108,57,3,0,2,18,45,4,0
https://github.com/robolectric/RobolectricSample,master,54b9752624c942519fd95b9317edf6bab8201477,267,119,297,3,7,12,3,22,0,0
https://github.com/droolsjbpm/drools,master,6e27407bdaba8a2ca498cc4d234414f97edcb6b0,259,345,9271,30,42,70,0,0,12,0
https://github.com/nvanbenschoten/motion,master,5a264fe831fec45cc8250d4bbaa32c24acde1047,264,14,23,1,1,1,0,3,0,0
https://github.com/Parquet/parquet-format,master,f84edb351e7f981ac539384c2d7acf64d2808a6b,258,58,129,21,5,12,15,78,4,0
https://github.com/rovo89/XposedBridge,master,b7b0e570c071c38a2b031538a1b45f3470e47069,259,111,129,1,10,5,1,10,0,0
https://github.com/passsy/android-HoloCircularProgressBar,master,771b6db8227a7dcbe39fdd9ea4d87f392f76f961,331,127,31,1,0,3,11,10,2,0
https://github.com/OpenTSDB/asynchbase,master,d543609051366758e579ad168361daadd74cdf7f,274,108,317,1,9,8,28,55,9,0
https://github.com/gabrielemariotti/changeloglib,master,1360bc02645632f6ce50309a9184c4abedd17439,286,48,31,2,5,1,2,10,0,0
https://github.com/timmolter/XChange,develop,9ac9a53f49848b90fc743ed380a5d9a44fb7c3e8,257,160,1626,7,11,28,27,362,1,0
https://github.com/square/okio,master,c82c8e64995099f11d1b662cffb1f2a95b73bb71,265,12,152,3,1,5,4,26,2,0
https://github.com/cf-samples-attic/springsource-cloudfoundry-samples,master,af28b33801af8498813fedebbcb1a9d6c6fccb39,259,144,245,3,0,15,3,11,0,0
https://github.com/OSBI/saiku,master,39c2fe24daa35894800b4489c45c35211112eb12,257,118,839,9,4,14,261,237,5,0
https://github.com/spring-projects/spring-social-samples,master,f08f2cf0885601681039e4611212914bb986108e,259,364,263,4,2,2,22,9,9,0
https://github.com/yahoo/samoa,master,87ea390f230ec36969747fc3473a990c8b5f1864,256,29,112,2,0,3,10,53,4,0
https://github.com/spring-projects/spring-data-mongodb,master,88558b67c3461fe5bfe1475d3297cd3908478b18,256,194,1234,21,35,31,0,0,28,0
https://github.com/inmite/android-butterknife-zelezny,master,6996099e5afcdd6874fe918dbc44245cbc39c356,284,22,19,1,0,3,6,10,0,0
https://github.com/daizhenjun/ImageFilterForAndroid,master,4afc0f15d31ccc0e1bf85af64db4b147f3979940,310,196,19,1,0,1,1,0,1,0
https://github.com/chrisjenx/ParallaxScrollView,master,4ccedc487c15584e395fce1475757782467ae682,305,101,15,1,0,1,5,2,2,0
https://github.com/atduskgreg/opencv-processing,master,cd4ff364b68edd763e6605ef868ab4844dbfc74a,256,51,106,2,12,5,20,38,0,0
https://github.com/cucumber/cuke4duke,master,87af9daf1afb0edccae219f69278fd74139a4a66,256,51,649,16,31,22,48,83,8,0
https://github.com/cricklet/Android-PanesLibrary,master,68218fe0127e6de835f5dbcbb66691b7b048d875,270,85,36,1,0,0,6,9,0,0
https://github.com/write2munish/Akka-Essentials,master,c98de8193f700cd8f5cdaf77a092d4117edb08e4,252,79,142,1,0,2,2,4,0,0
https://github.com/mixare/mixare,master,b2b9ac116dc340e0ccfee5ba25cd08cf9a5e6dbe,265,150,316,6,22,11,0,0,1,0
https://github.com/encog/encog-java-core,master,fc03d1a5ed9ced8fc26ca7f9158d12d42bba2043,253,73,3239,3,1,13,48,124,2,0
https://github.com/thomasst/mongoadmin,master,abb772859ddcda53732ef060e3d4e8fd49fd8c9f,259,18,22,1,0,2,7,3,4,0
https://github.com/hamcrest/JavaHamcrest,master,40465aa8daaa73912bf2566d260188cb9e863ab3,302,66,436,2,9,6,27,23,15,0
https://github.com/CyanogenMod/android_packages_apps_Camera,cm-10.2,4d28e5e2b1e9efbac8a8a3c34e20927d8243749c,264,357,6631,16,19,57,0,0,4,0
https://github.com/prefuse/Prefuse,master,6e5151d2927f44ea974cadee75af23471e0f8150,270,91,26,1,0,7,10,12,3,0
https://github.com/Netflix/blitz4j,master,4eda284dbf6b86a9580fd97dec90a3b03adfcbb2,256,38,106,2,43,5,2,5,0,0
https://github.com/github/maven-plugins,master,c32ba260393eccfd30d85306b6b25da31dd4daaf,269,48,208,2,21,10,20,45,0,0
https://github.com/gaylemcd/ctci,master,7997d1f80809b99dcec2e12d1802c74f5e748559,277,373,132,2,0,14,5,26,0,0
https://github.com/jpardogo/ListBuddies,master,864d5a50705a5c44fb68da8a3b58cf1e874933f2,312,48,124,2,2,1,1,2,0,0
https://github.com/JakeWharton/timber,master,ec67076d262bf2a436aa8b130f2a48c06593d05f,299,25,55,2,7,8,1,18,0,0
https://github.com/square/wire,master,1e81dfb7ecdab7462a59cbbe86452b90299ce6dd,267,32,292,10,9,11,10,113,2,0
https://github.com/SpecialCyCi/AndroidResideMenu,master,a3fc46d8019742ac1fc55fce53bb74bfb9b397de,249,121,28,1,2,1,1,4,0,0
https://github.com/scobal/seyren,master,f93db7a5a30afe21c6a66007a783c4ae102585c8,262,59,445,1,1,15,28,153,3,0
https://github.com/jblough/Android-Pdf-Viewer-Library,master,d9d2b26a2d69ffc82a78c47a51dc4c6e14b0d63f,289,189,4,1,1,1,25,3,1,0
https://github.com/johnlindquist/angularjs-plugin,master,e7d5f80e9e3d321e48091f34a434b178a2c24e97,291,39,32,2,0,3,34,17,0,0
https://github.com/mobileresearch/weibo_android_sdk,master,81e2e3a62c6b5a84ffe9086a2f3e48be66b45791,270,613,46,1,2,3,34,33,1,0
https://github.com/s4/core,master,be285416364777531034950794ed545eb223d1ac,244,16,90,3,0,3,3,4,1,0
https://github.com/emilsjolander/android-FlipView,master,76117836e0218d620f416c1657d71bfb51bd770e,292,92,52,1,2,2,12,24,0,0
https://github.com/searls/jasmine-maven-plugin,master,57022063330bddf3fb452f5a280a1ea05f7a6fbf,245,124,529,3,16,22,44,193,13,0
https://github.com/mysema/querydsl,master,a2bbb6f6e574886b27d28504e34ec54ab5ecc4d8,246,69,4977,8,211,27,84,630,6,0
https://github.com/rmtheis/android-ocr,master,acce920fd1273210c1a6ef9e3be78eb20eddc6aa,298,173,97,1,0,1,8,7,0,0
https://github.com/allwefantasy/ServiceFramework,master,134e06e7069fa786f7a103ded5ef7c6aab7667f2,245,143,243,3,1,3,32,6,0,0
https://github.com/bagilevi/android-pedometer,master,d7e2b53c9e33897100ce8ac1b413b83bdb2801b1,256,155,67,2,3,1,0,0,0,0
https://github.com/spring-projects/spring-integration,master,2ee179a8912b570d65d6a23a3f91babeb8505115,243,202,7540,8,74,42,0,0,2,0
https://github.com/apache/pig,branch-0.1,65320471bf8dcce638da89dd953c2ae3fdb49cb9,243,186,1,20,47,0,0,0,9,0
https://github.com/woozzu/IndexableListView,master,8a91bb0c4da0d3a0749ecf51862ed9fe9bb4ce42,285,170,7,1,0,1,10,0,4,0
https://github.com/anismiles/websocket-android-phonegap,master,3164075d345d8e7ea9746639d013ca809cbd2925,253,128,40,1,0,5,19,8,6,0
https://github.com/abarisain/dmix,master,f6f7f3cecea0e7356de280728b1a81ec948ed94a,241,90,1844,1,14,24,86,439,1,0
https://github.com/ratpack/ratpack,master,ddf83547472750664c0ad8392b9dcfdbdfbbc370,242,80,2007,2,6,33,36,267,2,0
https://github.com/yahoo/storm-yarn,master,81e1912b3c828b8f7d8b574a787966cb4edec731,271,95,140,2,0,6,31,42,7,0
https://github.com/OpenGrok/OpenGrok,master,7f31beae8a54b78901e297a49e9f45c369df3317,244,72,1678,3,9,21,262,552,3,0
https://github.com/alibaba/otter,master,1587cd03a52aacc365851b02189793b784d25a44,272,112,150,2,10,3,0,51,0,0
https://github.com/binwiederhier/syncany,develop,3cada65d5a5157f48a93bb848c684bd07ecfc41e,239,37,849,5,1,11,21,79,0,0
https://github.com/jeromevdl/android-holo-colors-idea-plugin,master,07ff56aef5894fcf566b2a1cd918bc0300a0a696,314,14,12,1,0,1,2,0,0,0
https://github.com/orfjackal/retrolambda,master,7bc1cba4e7b5e471fc3c89492c2633592a9e3f2d,265,13,87,2,6,1,1,13,0,0
https://github.com/MiCode/Notes,master,81a66024fe48eaa2206b854430856fe3875ff3ba,288,222,21,1,0,2,5,14,5,0
https://github.com/commonsguy/cwac-loaderex,master,6def12661fc7ab24e04f2291359e84d524ad9a87,245,77,45,1,10,1,2,12,0,0
https://github.com/eclipse/egit-github,master,bcdf39cca5ef0dd828f960030a2febba1e56a253,238,127,641,13,20,15,0,0,6,0
https://github.com/skavanagh/EC2Box,master,8afd59573a62ed92184812457f47e8639e1f1014,245,12,115,2,21,9,2,5,0,0
https://github.com/codechimp-org/AppRater,master,a8d8e7f4637ca791ebb6d4ea2c7a2a0b8cc10486,239,57,108,1,18,8,1,26,0,0
https://github.com/jknack/handlebars.java,master,ca2852dc8cbfc64b68662ecacc0f19f1d60a13f0,252,77,578,2,31,18,14,277,2,0
https://github.com/cwensel/cascading,wip-2.6,85b9020f892f59a557f8eb94e002e87d2f0a3d4a,235,119,1658,15,325,6,0,0,1,0
https://github.com/fanfoudroid/fanfoudroid,master,02a8340c2158ad7c1977258ae107c6830a54f679,260,150,578,9,11,5,2,4,0,0
https://github.com/mrKlar/PagedDragDropGrid,master,286ef16f27f16de05cf5b3eda46361da372c8436,237,132,106,4,2,4,22,27,0,0
https://github.com/SimonVT/android-numberpicker,master,b4562fe5f926436b848ec34f306f7643704941a0,272,188,21,1,1,1,0,0,6,0
https://github.com/wicketstuff/core,master,af58da16c5d9c167e512942558ed62c837a1cceb,233,170,2155,11,66,53,46,253,0,0
https://github.com/dhanji/sitebricks,master,0b6c26d84a69e2af7fe3c5fbfa8d5cbd5a85a26c,232,59,811,9,6,20,17,51,9,0
https://github.com/tinkerpop/pipes,master,ea9a72b425fab1a3ac5d01c5ee5b9446af3674d7,235,33,458,1,17,10,1,90,1,0
https://github.com/dbpedia-spotlight/dbpedia-spotlight,master,23cd0160fe365f1bcd5f563f94d8ea68f59069fc,234,83,1017,1,5,14,108,178,14,0
https://github.com/pulse00/Symfony-2-Eclipse-Plugin,master,961c46c96dffa8dc569ad1d72d598b9b4382d562,231,33,620,4,2,8,27,172,0,0
https://github.com/fayder/restcountries,dev,49dd538dc1df0028c923143f558fd98949325cca,231,15,332,3,10,5,2,16,0,0
https://github.com/JakeWharton/double-espresso,gradle,2352907b2a8319172c65dec56c9676e8e1fe26f5,231,7,75,2,0,3,2,6,0,0
https://github.com/laforge49/JActor,master,204739967b68f50c7b4fb6d0d1ad87f6d2ce0853,232,42,999,1,37,3,0,43,0,0
https://github.com/crashub/crash,master,fbec7f89c50d4028f993646809da00e759909acc,230,63,1748,9,65,21,0,0,0,0
https://github.com/jline/jline2,master,ae31f80991acf387c1b3cc18ac0ffda8918fe733,232,79,559,6,12,24,51,86,17,0
https://github.com/nginx-clojure/nginx-clojure,master,e029c2c14af08264ce0c40a27e45643ceaabefe6,231,8,80,1,3,2,5,3,0,0
https://github.com/soarcn/UndoBar,master,e312c1d68bf621ac2ab5a1fca9e27edc8d13bd04,230,50,90,2,2,2,2,13,0,0
